id,autor,comentario,likes,data
UgxYw-zomrdZZUVVVEV4AaABAg,@marcosantonio4500,"1:30;00 círio mais de 125 milhões de pessoas passando fome 
Agora ouvi muita bosta que dizer q 90% Brasil passa fome?",1,2022-08-31T03:54:03Z
UgzKcDo5WO0ta-Pln5d4AaABAg,@andrebolonha6385,"Este Ciro Gomes um cangaceiro, esta se tornando uma madre Tereza de Calcutá kkkkk E o ladrão mente q nem sente ja perdeu a noção td são inverdades. Entre todos ainda sou Bolsonaro",3,2022-08-31T03:53:43Z
UgwPiVrWRN1bbOVerB54AaABAg,@sr.meow8651,"Senhoras e senhores recomendo não confiar em quase nada nessa eleição, acredito que dessa vez nosso voto não será válido pressinto que essas análises que colocam alguns candidatos no topo mesmo não tendo toda essas intenções de votos, seja algo proposital pra nos passar a perna. Democracia é um deus que falhou, vamos ser usados!",2,2022-08-31T03:52:40Z
UgyCPYTVcpu2gYNC--R4AaABAg,@RelaxeeSleep,"Essas duas mulheres aí, são piores que a Dilma kkk",0,2022-08-31T03:48:00Z
Ugw-QW02Dun5aiv2RuR4AaABAg,@thiagocamparim520,No meio da pandemia a mulher queria o presidente abraçando pessoas no hospital,0,2022-08-31T03:47:15Z
UgyFjGDKc9xdlq4XbUN4AaABAg,@wesleylimadosreis204,"E o prêmio de melhor ator de todos, o cara de pau,  vai pra ele nossa alma mais honesta do Brasil: Luiz Inácio lula da vida...👏👏👏👏",67,2022-08-31T03:46:28Z
UgxqcBV8CTl1LSKxHDt4AaABAg,@pablosilvasantos49,Felipe D'Ávila e Jair Bolsonaro 2° turno 2022.✍️,2,2022-08-31T03:46:13Z
UgwdqwvQTK5nvPfRgjV4AaABAg,@emiliacardeli5209,Deus em vão nunca mais!!!,0,2022-08-31T03:46:08Z
UgxyloxdXAo-2NbXSm14AaABAg,@johnwno,sai dai doido alee e melhor,0,2022-08-31T03:44:23Z
UgxtyWT_-rioMUfTO3F4AaABAg,@christianroos8981,"Vamo eleger outra muié ai rapaziada ver oque rola, quem sabe da bom",0,2022-08-31T03:43:37Z
Ugwufb4zRPfa6cG5nL94AaABAg,@David_5381,"O lula é o Casagrande da política, o cara foi preso por roubo e quer dar lição de moral em todo mundo, se esse vagabundo ganhar o Brasil vai falir",0,2022-08-31T03:43:23Z
UgydcSwTs48rMpT62Ad4AaABAg,@TheHAZ1983,"Olha que beleza o candidato do ""NOVO"" fazendo dobradinha com o Lula kkkkkkkk e ainda tem trouxa que acha que esse partido é de direita... basta ver o Amoedo, outro laranja, desfilando com Paulinho da Força. Escolheram a cor mais condizente possível para esse partido, de fato.",29,2022-08-31T03:42:39Z
UgyUT1q815IYUwLHwyF4AaABAg,@surfingification,Desde de 1998 Ciro fala isso Ceará ah ceara mentiroso..Ceará acho que é na Europa .,1,2022-08-31T03:42:20Z
UgxxOfM71Pyyo7MY_cN4AaABAg,@afqa5886,"Min mulher por 1/2... Se tiver competentes, deve ter... Mas se não teve até agora, pq não teve competências.",1,2022-08-31T03:41:53Z
UgwzdTpTvJnlFYzrBrp4AaABAg,@andreasilvagoncalves8220,"Bolsonaro 22
É nós",4,2022-08-31T03:41:32Z
Ugzp3vn3ZU8Pv35uv-B4AaABAg,@TheHAZ1983,"Só tem 2 candidatas mulheres, acho que foi sacanagem buscá-las no manicômio... porque é fato, acho que essas 2 sofrem de esquizofrenia ou algo do tipo...",0,2022-08-31T03:40:14Z
UgyyilQCGAyDPTvz3Wp4AaABAg,@makihosoido,2:07:14 o ex-presidiário travando porque se deu conta que estava elogiando o governo do Presidente Bolsonaro.,27,2022-08-31T03:40:03Z
UgwAZzNOa8VtWiT0jAt4AaABAg,@vinicio_pereira_,"Pra mim o melhor candidato para um Brasil do futuro com pouca desigualdade social e tudo seria o Felipe D'Avilla, porém pra atual situação de Congresso corrupto, STF que não respeita a Constituição,  mídia aparelhada ao establishment, e pra evitar uma enorme convulção social, bem como também uma evasão sem precedentes de investimentos e dos empresários do Brasil pra outros nações seria o Bolsonaro. Ele pelo fato de ter um capitão do exército como vice aumenta o medo de muitos corruptos, então pelo menos na hora de sacanearem eles acabam pegando mais leve, pois sabem que a brincadeira pode acabar a qualquer momento. Se fosse qualquer outro candidato que vencesse e escolhesse governar de forma honesta seria destruído em um período curto de tempo, além de sofrer impeachment, o Lula por exemplo só conseguiu governar porque roubava junto com eles, pela primeira vez vejo um presidente conseguir governar o Brasil sem corrupção, batendo de frente igual pra igual com os outroa poderes. Parabéns Bolsonaro, tá indo muito bem, não esperava tanto de vc, achei que iriam acabar com vc logo no início do mandato, Deus me perdoa por dizer isso, mas era o que eu e muitas pensavamos quando votamos no senhor! 👏👏👏👏",2,2022-08-31T03:33:09Z
UgwvZN4uiSGNA-FUmb94AaABAg,@alberlanlobato215,Qual seu padrão favorito?????,0,2022-08-31T03:30:47Z
UgwejfATg38mZ8is1SV4AaABAg,@aparecidadias4842,"Depois  que  o bolsonaro  entrou, está tendo muita  mais mote pq ele  liberou  armas",1,2022-08-31T03:30:13Z
UgyMB8G4kCvp9UkimAx4AaABAg,@marcelonicolau8710,eu concordo com o Professor Luiz Felipe D Ávila o que falou contra o PT,6,2022-08-31T03:29:04Z
Ugy0uLndyM90m_PVFit4AaABAg,@mar6343,Queria saber o que essas duas mulheres fazem aí kkkķkk nunca serão vão lavar louças kkkkk,0,2022-08-31T03:28:03Z
UgwA8iZpjGNWIrpHL9B4AaABAg,@aparecidadias4842,"O bolsonaro  está muito errado  liberar  arma,o bandido levou  bem feito várias armas estão agora  matando muitas  pessoas, bolsonaro  faz questão  de tira foto  no hospital  com  armas  coisas  fias as crianças  estão  vendo  o presidente  ficar  exibido com armas e errado",1,2022-08-31T03:27:51Z
UgwxBRUa3xfbdxDdIbN4AaABAg,@emiliacardeli5209,Deus livre eeste empresário do lado dele,0,2022-08-31T03:26:20Z
UgxPPd9A-IRrBK-JlmF4AaABAg,@jnana_0,1:06:03 começa o debate,4,2022-08-31T03:23:38Z
UgxRs0RsxpL8E3F3SZt4AaABAg,@monicamoreira9922,Nosso presidente pelo contrário do que foi falado ele defende a família é as mulheres sim!!!Que Deus te abençoe sempre!!!🙏🏻,17,2022-08-31T03:21:58Z
UgxbZ1e18oXpkc_1bwJ4AaABAg,@aparecidadias4842,Está certa,1,2022-08-31T03:21:16Z
UgwI8EQR-RS1b-w8rwd4AaABAg,@turilin4593,"Lula n fala nada com nada, patético",2,2022-08-31T03:17:56Z
UgyaDGeOqU3Iy011rw14AaABAg,@pensador6953,"na pauta verde, a maior parte do oxigênio da terra, vem do mar,  plantar arvores não ajuda nada no jato privado, no iate, no transatlântico de luxo, quantas viagens esses aí fizeram?
até onde sei Bolsonaro, nuca fez isso , tudo com base na legalidade.",1,2022-08-31T03:17:33Z
UgwyzxChyajN0sOHDC14AaABAg,@marcusfelix1179,2:07:13 🤣🤣🤣🤣🤣🤣🤣 tô chorando kkkkk,14,2022-08-31T03:17:14Z
Ugzucy0zJSVpBMj5bM94AaABAg,@aparecidadias4842,"Ex presedial  não  ex melhor presidente  ,viu bolsonaro  como tem a boca suja",1,2022-08-31T03:16:54Z
UgzDRfFWpet7VVLw7xd4AaABAg,@elzamanome9869,"É claro que cresceu onde o presidente Bolsonaro está a população cresce ,",1,2022-08-31T03:15:30Z
UgyHCGcqmFTYEXGKZPB4AaABAg,@aparecidadias4842,Melhor que o bolsonaro  é o Lula  e a Simone,1,2022-08-31T03:15:24Z
UgyYMd7pD-NllA-SpFl4AaABAg,@tiagocosta472,CIRO PRESIDENTE 12 ✅🇧🇷,0,2022-08-31T03:15:13Z
Ugzc5iGfvh4TPy21KhJ4AaABAg,@giovanicezimbra4657,Resumindo eram 5 jacarés  e um crocodilo quem engoliu todos fácil? Kkk,2,2022-08-31T03:14:51Z
Ugy-twhTLkenmhfKJ7B4AaABAg,@kauelimagarcez2,"O Ciro coitado. Só faltou colocar o saco de moedas 😂😂 pediu até pelo amor de Deus que votassem nele.  Que tristeza !
Deprimente.",6,2022-08-31T03:14:40Z
UgyFlRLG_WKjKZp-lip4AaABAg,@elzamanome9869,"Meu Deus são estas mulheres que querem ser presidente do Brasil , tá de brincadeira,está Simone é está Soraia foi uma vergonha na CPI da pandemia, calam está poucas vocês são uma vergonha,como candidato é como mulheres, vão se ferrar suas babacas",0,2022-08-31T03:14:10Z
UgxrDGCDfL-X3gZPLox4AaABAg,@aparecidadias4842,É  um maldoso fala de amor  parabéns  Simone e Lula  teve sim o bolsonaro  nem ligou com a família  que  estava perdendo  su família  ele debochou  sim dos brasileiros  no sofrimento,1,2022-08-31T03:12:10Z
Ugw7YPbMevqp4mi-Y9Z4AaABAg,@eloahgarcia5864,"Quando o sirio gomez falou sobre as escolas serem integrais, acredito q isso ""prenda"" ou retenha mais os alunos nas escolas mesmo, porq ele é obrigado a terminar os estudos, e nao da pra faltar porq vc perde muita matéria. Falo isso porq estudo em escola integral, um dia faltando são 7 materias do dia perdidas, e a taxa de alunos q vão pra aula na minha escola é ate q boa, do total a maioria vai, porém é uma escola pequena sem muita estrutura, portanto poucos alunos, por dia vai de 90 a 100 alunos, de uns 150 matriculados, mas eu sei q alguns fazem a distância ou apenas não vão a escola. Por parte disso q eu vivo, é muito fácil um aluno q estuda meio periodo faltar, porq ele não vao ter muitos números de faltas, ou perder muitas coisas, apesar de q quando se estuda meio periodo o aluno tem mais tempo pra sua visa pessoal, mas como o foco é fazer os adolescentes e crianças estudarem NA ESCOLA, parece ser a opção mais viável. Numa escola integral teria q ter a comida para os alunos, e apoio no q precisassem como roupas, comidas, materiais e etc",1,2022-08-31T03:11:43Z
UgxgpM0oeUcnruC-B7J4AaABAg,@elzamanome9869,"Está Simone é bem velha ter está Soraia como aluna , que tem uns 50 anos, está Simone deve ter uns 70 anos kkkkkkkkkkkkkkkkkk",2,2022-08-31T03:11:01Z
UgwqcccEfGDvP-RNsVp4AaABAg,@richardgomes5420,"Alguem ai na Band era adulto e eleitor em 1988? Qual foi o fato historico que ocorreu em 1988, amplamente criticado por todos os canais de TV que, ja' naquela epoca foi visto como um erro fatal que iria causar o crescimento da violencia no Brasil? Naquela epoca dizia-se que o Brasil iria se tornar uma terra-sem-lei. Por que nenhum jornalista menciona a causa raiz da violencia? Por que nenhum jornalista questiona os candidatos quanto ao que deve ser feito para mitigar de uma vez por todas a violencia, em vez de medidas quase que irrelevantes?",2,2022-08-31T03:10:49Z
UgydZX20Gc9Oxv-gWB14AaABAg,@emiliacardeli5209,Valor único de impostos?duvido Privatização????Nunca mais,0,2022-08-31T03:10:12Z
UgyAUbpvdjCNQb6DmSx4AaABAg,@TheHAZ1983,"Ciro está perdendo até pra Simone Tebet, a garota propaganda da Hellmann's de tanto que viaja na maionese!",4,2022-08-31T03:09:54Z
UgxmNHRdaUhVED8kqgB4AaABAg,@sandramiranda542,"Nenhum  presidente acabou a fome e duvido que acabe , diminuir sim ..",1,2022-08-31T03:09:38Z
Ugyoq4UQiwjBpPbceDV4AaABAg,@aparecidadias4842,"Só  não  morreu  mais pq ficamos  em casa, e o senhor  agredir, agente  nossa que casamento  seu machismo",1,2022-08-31T03:09:02Z
UgyIxUBornxYnoH4LtZ4AaABAg,@mayconbalbino6961,"Candidatos todos patéticos, lula e Bolsonaro nesse teatro de corrupção e nada de apresentar projeto, os outros não tem nem o q falar de tanta baboseira q falaram. o único q apresentou algum projeto foi o Ciro Gomes, acredito q o Ciro vai ser o único q pode melhorar o Brasil.",0,2022-08-31T03:07:46Z
UgwnU7S2FuTep6g5Ba94AaABAg,@aparecidadias4842,"Falou tudo vô presidente  agride as mulheres, e a mãe  chora mesmo se não  tiver um pão  nas mãos do seus filhos",1,2022-08-31T03:06:59Z
UgwcOKd0U9JZ1EI-PbN4AaABAg,@Osielfs,Parabéns a Band time de peso numa super produção!,3,2022-08-31T03:06:20Z
Ugw9gYIATEmzPyUuRVF4AaABAg,@pensador6953,"""Pedagogia emancipadora"": Marxismo religioso, para quem quer saber, emburrece não ensina",1,2022-08-31T03:05:13Z
UgzomJ6XW0z5GnNyYlR4AaABAg,@acordomeubrasilamado.8629,"Só sei de uma coisa, quanto mais ouço as mentiras e hipocrisia desses candidatos mais tenho certeza do meu voto no Presidente Bolsonaro. É 22 😎🇧🇷",19,2022-08-31T03:04:37Z
UgyoMVR5ZjiZc_uHrIx4AaABAg,@linaldosilva5295,"A cada 07:00 minutos uma mulher é morta ?
Mentira !
Se essa conta fosse veridica , restaria poucas mulheres no Brasil.
Veja : 07 x60 minutos , x 24 horas x 30 dias x 365 dias no ano .",2,2022-08-31T03:04:32Z
UgxWbgPjH1qzD4Lco4x4AaABAg,@Mypicsdesenho,"Lula ladrao, não roubou meu coração, e graças a Deus!",1,2022-08-31T03:02:39Z
Ugzx2HooOe0Ft-tF2J54AaABAg,@annenatyfagundes,Teria ter detector de mentiras todos,1,2022-08-31T03:02:13Z
UgxUTXVLT1Di7pR_w2h4AaABAg,@eloahgarcia5864,Bolsonaro como semore ignorante em muitos pontos,0,2022-08-31T03:01:13Z
UgwlMFvpJdEaZ7Mv-m94AaABAg,@elzamanome9869,"Aqui no Japão crianças não pode nem entrar com aparelho celular,só depois dos 14 anos, tem que aprender matemática, tem estudante no Brasil adolescente de 14 anos não sabe quanto é 5+5 , ou Simone cala a sua boca , o presidente do Brasil não pode andar em todos os hospitais do Brasil, para isso tem os responsáveis pela à saúde, é tu Simone quantos hospitais tu foi visitar, comunista mentirosa ,",2,2022-08-31T03:00:54Z
UgyxnI1Dmfao4ZrCTGh4AaABAg,@Mewmiticol2684,"“Que demonstração deprimente, os eleitores estão limitados a escolher entre um psicopata monstruoso e sanguinário, e um ignorante e irracional consciente disso. O que as futuras gerações pensarão de nós, que não podemos oferecer ao público alternativas melhores do que estas? Em algum lugar deve existir um líder com inteligência, visão e decência para governar a nossa nação”

Família dinossauro - 1991",3,2022-08-31T03:00:42Z
Ugx26c8AXcoQ_ZUS_pp4AaABAg,@aparecidadias4842,O pr vai ganhar  mesmo tenho fé,1,2022-08-31T03:00:19Z
UgyQOp8J3LiLWVHLyol4AaABAg,@vitinhoo1197,o bolsonaro vendeu a BR....o bolsonaro privatizou a BR e fico com cara de besta 🤣🤣🤣🤣🤣,0,2022-08-31T02:59:33Z
UgxDyHty6Ve4pR-0NCV4AaABAg,@aparecidadias4842,"Deixou nada hoje o desempregado está muito  mais, e ele vi volta sim",1,2022-08-31T02:59:26Z
Ugxw2IVmKU6gSX5KP_d4AaABAg,@aparecidadias4842,"Parabéns Lula e isso que nós precisamos  mesmo ,carne os brasileiros  nem pode comer desde de quando o bolsonaro  só pode comer ovos e pés da galinha 🐔",1,2022-08-31T02:57:58Z
UgwF9iuRrYeSbAhv5sh4AaABAg,@jeericotta5168,"Tá cheirando né, Sus sempre atrasa as coisas kkkkkk",0,2022-08-31T02:57:17Z
Ugzo9WNMDeuwhn1rYMp4AaABAg,@luisenriquemoreira8663,"Sem dúvidas Felipe Dávila ! Não conhecia , mas que cara sensato",3,2022-08-31T02:56:33Z
UgzKe3i-pwrFry_8G7t4AaABAg,@mayaramonteiro7003,essa Soraya ñ fala coisa com coisa. ela foge total do assunto. fala nada com nada,0,2022-08-31T02:56:15Z
Ugxc_Chwgt6cA5N-hm14AaABAg,@paulinonganga8624,A Professora e Aluna no mesmo debate cena interessante hein.,3,2022-08-31T02:55:50Z
Ugz4fGfNOQrySfzUJoR4AaABAg,@claudiabarrosnascimento3277,"Gostaria de saber se eu perder meu réu primário,  em seguida quando a liberdade cantar já posso me candidatar a presidência da República? 🤣🤣🤣",0,2022-08-31T02:55:44Z
UgwM9so6Duu11NKBBdV4AaABAg,@aparecidadias4842,Essa  Soraia está com nada,1,2022-08-31T02:55:02Z
Ugz9HOUVPdxawroIwFV4AaABAg,@kauelimagarcez2,"As mulheres mostraram sua força. Estão de parabéns. Aliás !   Foram as únicas que comandaram o debate e mostrando ao que realmente veio, debater.  Os outros ficaram trocando farpas e nada de propostas. Lamentável.",0,2022-08-31T02:53:59Z
UgziZjAyDNwCa0FjT394AaABAg,@alvesalvodomilagrevivodeus1994,graças a rede Bandeirantes parabéns Deus graças podemos pudemos assistir bom muitas pessoas puderam se informar direto direito,0,2022-08-31T02:53:36Z
UgypHvWAyf4ZvVIsyOB4AaABAg,@aparecidadias4842,"Vota mesmo Lula graças a Deus vê vai ser eleito, era  mesmo o arroz  era na época  12co Lula  baixou  tudo e deu ainda para os jovens  meu primeiro  emprego  que  meu filho  fez muitas coisas  boas pelo o querido  ex-presidente  fez",2,2022-08-31T02:53:33Z
Ugz7u3azkRJAHTQfiNh4AaABAg,@romariooliveira207,]/],0,2022-08-31T02:52:17Z
UgxatTBAmD_nu9966FF4AaABAg,@alvesalvodomilagrevivodeus1994,a band é solidária não é egoísta importa com ás pessoas que querem ver rever também não pode assistir pela televisão muitas pessoas pelo mundo inteiro amém mas tá gravado isso no bendito querido abençoado YouTube band humana afetiva importa em ajudar humana recíproca,1,2022-08-31T02:52:09Z
UgxHSwGj-vjYUzBMmCx4AaABAg,@Ca4los_Gam3r765,"Lula Diz, Mario covas, Requiao, e Ciro gomes...kkkkkk🤣",0,2022-08-31T02:51:09Z
UgzxEldP7Rue1YQoiSt4AaABAg,@aparecidadias4842,Dividi  sim e fala não  grita com as reportagens,1,2022-08-31T02:50:17Z
UgzKlcrwAlzzrcfd0Xh4AaABAg,@Ca4los_Gam3r765,"Kkkkkkk Cirao e uma graça, remedio pra nervo..🤣",0,2022-08-31T02:49:43Z
UgxKP4QNMQACGUMGBLN4AaABAg,@aparecidadias4842,Amém vamos  juntas nós  mulheres  vamos  mudar 👍,1,2022-08-31T02:49:41Z
Ugx95rJ9VljzzT2rGrx4AaABAg,@aparecidadias4842,Ela  falou a verdade  parabéns  Simone,1,2022-08-31T02:48:43Z
UgzKG-jZeOebHUQnclt4AaABAg,@aparecidadias4842,Teria que  proibir  cachaça  tbm é  droga  o cigarro  tbm,1,2022-08-31T02:48:16Z
UgxivT5wAHgVumc6xId4AaABAg,@mariaisabeldosreis2921,Quem aprovou este absurdo do fundão eleitoral foi o congresso e não o presidente,3,2022-08-31T02:47:27Z
UgzVJU91wt2Mvnmbb0x4AaABAg,@alencarjunior1832,"800 bilhões de dinheiro roubado da Petrobrás é demais , e ainda tem gente que vai voltar nele , abram os olhos meu povo",2,2022-08-31T02:47:20Z
Ugzp4KX8qN_DFiV-vmp4AaABAg,@aparecidadias4842,"É  contra  as mulheres  mesmo,a dama  deve esconder  que  faz, ele ataca mesmo e contra  sim as mulheres  eu  não  te amo  iguinorante",1,2022-08-31T02:47:15Z
Ugylv4U_jeROBJqgPGV4AaABAg,@Igor-pg4jt,Esse tal de Bolsonaro é um mito mesmo kkkkkkk💚💛🇧🇷,27,2022-08-31T02:46:37Z
Ugyecdh-_x7nrtaqVdN4AaABAg,@_martinstaah,“vou perguntar pra candidata simone step” KKKKKKKKKKKKKKKKKKKKKK esse lula não tá bem não,39,2022-08-31T02:45:58Z
Ugyfw1K4FK9F9G-SYQ94AaABAg,@ricardocarloscandidobarros153,Parabéns Felipe D'Ávila!,8,2022-08-31T02:45:45Z
UgwpmO89IxejhhXsqPd4AaABAg,@aparecidadias4842,"Simone  vc está perguntando  tudo que eu gostaria  de perguntar ele é muito  iguinorante  mesmo, tem sim raiva mesmo  trata mulher  igual  cachorro 🐕",2,2022-08-31T02:45:32Z
Ugygr5lSDCvX0LwT7hJ4AaABAg,@alvesalvodomilagrevivodeus1994,band brasileira band repercussão geral mundial internacional,0,2022-08-31T02:43:58Z
Ugychsw_kcIxtYPFKbN4AaABAg,@NocturneDrives,o áudio tava uma bosta meu deus,1,2022-08-31T02:42:04Z
UgyXU_O6Ez8AX9sazOR4AaABAg,@viniciuscaetanopaz6102,"Jornalismo de qualidade! Competência e transparência! Estão de parabéns, merecem crescer muuuito! Diferente daquele Lix0  que é a Globo!",79,2022-08-31T02:41:41Z
Ugx-xGZSxypAwO6azs54AaABAg,@matondo03,"Os Estados Unidos ou melhor os Ingleses têm uma lei racial que se chama de 1% blood drop, isso quer dizer: Todas as pessoas que têm 1% do sangue negro nas veias são negros.
Portuguêses, Espanhois e Italianos na Europa não são considerados brancos em comparação com os Franceses até no Leste da Europa onde se encontram os Russos.
Por exemplo: A vice Presidente Americana no Brasil seria branca e aqui nos EUA, ela é uma negra. A moral da minha historia é de ver todos vocês reunidos no debate falando da raça negra, com todo o respeito, eu nao estou vendo brancos, estou vendo NEGROS OU MEXICANS  como aqui são chamados. A vossa desigualdade de pensar que vocês é que são brancos e vocês é Podem decidir o destino does mais escuras que vocês é absurdo, não tem fundamento e fragiliza o vosso pais... Se vieram de negros e o vosso pais os( negros ) são a maioria no vosso pais... Que barbaridade é essa!
Entendam isso vocês só estão a castigar as vossas familias por serem mais escuras que vocês e desgraçar o vosso pais.
Mudem, mudem, mudem a vossa maneira de pensar arcaica!!!",0,2022-08-31T02:41:36Z
Ugw2FVNeCq3AvuIgf6h4AaABAg,@GRDSR22,"o presidente aplica o ódio,  mas as pessoas que querem matá-lo kkk",1,2022-08-31T02:41:32Z
UgxtP26Rz-YtFzH2y2N4AaABAg,@alvesalvodomilagrevivodeus1994,lembre-se de manter o respeito nos comentários e seguir nossas diretrizes da comunidade directrizes da comunidade aproveitem curta o chat ao vivo! não se esqueça de proteger sua privacidade e seguir nossas diretrizes da comunidade.,0,2022-08-31T02:40:28Z
