id,autor,comentario,likes,data,num_caracteres,num_palavras,dia,comentario_limpo
UgzfNWpJHc-TA4Nvtc94AaABAg,@Robsongfdndndndbs1223,2:07:00 Lula para no tempo igual um jegue kkkkkkk,8,2022-09-01 04:27:19+00:00,49,9,2022-09-01,2:07:00 lula para no tempo igual um jegue kkkkkkk
Ugztn-7Z-kaQCuyY-gp4AaABAg,@herykamoreira8532,"Parabéns Band. Não pude assistir ao vivo, mas aqui na íntegra está perfeito. 
O importante é que dia 1° de Janeiro num decreto só o segredo do decreto de silêncio de 100 anos será derrubado, tic tac...",5,2022-09-01 04:27:18+00:00,201,37,2022-09-01,"parabéns band. não pude assistir ao vivo, mas aqui na íntegra está perfeito. o importante é que dia 1° de janeiro num decreto só o segredo do decreto de silêncio de 100 anos será derrubado, tic tac."
Ugw4j-1DvvY6nlpgMUZ4AaABAg,@isaacsantos8865,"Eu sou a favor da reeleição. Um governo que não pode ser reeleito, acredito, talvez se esforce menos por fazer um bom governo. E sem reeleição não se pode votar novamente num possível bom governo.",9,2022-09-01 04:13:10+00:00,196,35,2022-09-01,"eu sou a favor da reeleição. um governo que não pode ser reeleito, acredito, talvez se esforce menos por fazer um bom governo. e sem reeleição não se pode votar novamente num possível bom governo."
UgyJOmiuRkweWzVSRYt4AaABAg,@weldyslemos3907,Esse debate foi top!! O Bolsonaro é o meu presidente,5,2022-09-01 04:01:39+00:00,52,10,2022-09-01,esse debate foi top! o bolsonaro é o meu presidente
UgxBNJQUaFIfbF3uFSR4AaABAg,@lucasmendonca9926,O SUS é orgulho pra quem?,0,2022-09-01 03:49:46+00:00,25,6,2022-09-01,o sus é orgulho pra quem?
UgxN56BxFIM-1AI1lLB4AaABAg,@nair.matias,"Depois deste debate, mudei de voto. Mulher vota em mulher.",1,2022-09-01 03:48:45+00:00,58,10,2022-09-01,"depois deste debate, mudei de voto. mulher vota em mulher."
UgwoiB4dWogLCe2888x4AaABAg,@exalcooliconaoanonimo966,Esse bolsonaro é ruim em debate!,0,2022-09-01 03:44:21+00:00,32,6,2022-09-01,esse bolsonaro é ruim em debate!
UgxvIbQ_bkWQGUHUgC94AaABAg,@adrianorodriggues,*Esse debate vai valer muito a pena assistir mais vezes.*,9,2022-09-01 03:41:13+00:00,57,10,2022-09-01,*esse debate vai valer muito a pena assistir mais vezes.*
Ugxik44cDfOdrqPd_th4AaABAg,@elisadias19,Quem é essa Simone que eu nem conheço? 😂,0,2022-09-01 03:39:59+00:00,40,9,2022-09-01,quem é essa simone que eu nem conheço? 😂
UgyfD0DLwm9SlOTQ6xB4AaABAg,@GUSTAVOBR_88,Simone 🤣🤣🤣🤣 é  uma piada,1,2022-09-01 03:37:57+00:00,24,5,2022-09-01,simone 🤣🤣🤣🤣 é uma piada
UgxB20I7dMUJkrzRHRB4AaABAg,@caiquemagno5295,"Isentar IR de professores, criar só uma forma de tributação, perdão de dívidas/renegociação pelo Serasa com descontos de 90%, ex presidente e ladrão sem qualquer plano de governo, exceto regulamentar os meios de comunicação, mentiras e mais mentiras de candidatas, Ciro Gomes não sabe quem apoia, critica Lula, mas no final vai apoia-lo...",1,2022-09-01 03:37:51+00:00,339,53,2022-09-01,"isentar ir de professores, criar só uma forma de tributação, perdão de dívidas/renegociação pelo serasa com descontos de 90%, ex presidente e ladrão sem qualquer plano de governo, exceto regulamentar os meios de comunicação, mentiras e mais mentiras de candidatas, ciro gomes não sabe quem apoia, critica lula, mas no final vai apoia-lo."
UgxgLuVc6gWI22cnK154AaABAg,@GUSTAVOBR_88,Lula volta!🙌       pra cadeia kakakakakakak,1,2022-09-01 03:36:46+00:00,43,5,2022-09-01,lula volta!🙌 pra cadeia kakakakakakak
UgzG8DIqWTVMOAXX-lB4AaABAg,@isaiasproducoeseventos2327,Professor falou bem !,0,2022-09-01 03:36:00+00:00,21,4,2022-09-01,professor falou bem !
Ugxr7g47J7-U1hs-AD54AaABAg,@gabrielparode1224,2:09:02 pergunta da vera,0,2022-09-01 03:35:30+00:00,24,4,2022-09-01,2:09:02 pergunta da vera
UgwJB3hkPGYlWi27B7h4AaABAg,@caiquemagno5295,Candidato Ciro sempre com essa ideia de retirar o nome dos pobres do Serasa. A realidade será a nova inscrição em menos de 2 meses kkkkk,1,2022-09-01 03:34:00+00:00,136,26,2022-09-01,candidato ciro sempre com essa ideia de retirar o nome dos pobres do serasa. a realidade será a nova inscrição em menos de 2 meses kkkkk
Ugw4s28qQOrslr21_2R4AaABAg,@amabilicristina5642,Nós professores precisamos aprender a dar aulas? Se oriente!,0,2022-09-01 03:28:14+00:00,60,9,2022-09-01,nós professores precisamos aprender a dar aulas? se oriente!
Ugw71d3co0Gltnw3vCh4AaABAg,@carlosogima2537,Lulaladrão podia devolver os roubos da petr  BNDES o depósito de 5bilhoes no bco Vaticano (revista Veja) dos empréstimos Venezuela África Cuba etc,2,2022-09-01 03:28:12+00:00,146,23,2022-09-01,lulaladrão podia devolver os roubos da petr bndes o depósito de 5bilhoes no bco vaticano (revista veja) dos empréstimos venezuela áfrica cuba etc
Ugz5WMLRHkYxGhGQdcN4AaABAg,@viviannebatista9466,Palhaçada sem o Pablo Marçal aí !!!,0,2022-09-01 03:21:25+00:00,35,7,2022-09-01,palhaçada sem o pablo marçal aí !
UgxOM1xh1YC6vV4wh5p4AaABAg,@1745V,"Só faltou um entrevistador de direita pra ficar equilibrado do restante foi bom o debate 



E tbm, se tirasse tebet, soraya e felipe ficaria ainda mlr, afinal a audiência se dá em conta do bolsonaro, convenhamos😴🤙🏻🇧🇷",7,2022-09-01 03:20:40+00:00,217,36,2022-09-01,"só faltou um entrevistador de direita pra ficar equilibrado do restante foi bom o debate e tbm, se tirasse tebet, soraya e felipe ficaria ainda mlr, afinal a audiência se dá em conta do bolsonaro, convenhamos😴🤙🏻🇧🇷"
UgyJrHUWbbM_VO5yn9h4AaABAg,@GUSTAVOBR_88,"O pior do brasileiro é  o próprio cidadão desejar a ruina do país caso seu candidato não  seja eleito,temos que torcer para o Brasil melhorar mesmo que o nosso candidato não  ganhe",884,2022-09-01 03:16:29+00:00,180,32,2022-09-01,"o pior do brasileiro é o próprio cidadão desejar a ruina do país caso seu candidato não seja eleito,temos que torcer para o brasil melhorar mesmo que o nosso candidato não ganhe"
Ugxq9fBhzVJciBmZj-l4AaABAg,@GSModInPlay,1:49:02 / 3:52:10,0,2022-09-01 03:11:40+00:00,17,3,2022-09-01,1:49:02 / 3:52:10
Ugx5ExYFBub4xq6X-c14AaABAg,@janainajana7931,Essas feministas não me representa,3,2022-09-01 03:08:46+00:00,34,5,2022-09-01,essas feministas não me representa
UgzniYeeraUtv3NrdTZ4AaABAg,@isaiasproducoeseventos2327,Gostei da Soraia 👏🏼👏🏼👏🏼👏🏼,0,2022-09-01 03:08:35+00:00,25,4,2022-09-01,gostei da soraia 👏🏼👏🏼👏🏼👏🏼
UgzXi5vufPDKDwlVmUZ4AaABAg,@janainajana7931,"Lula mentiroso e ladrão
Nunca tive tanta certeza do meu voto 22",3,2022-09-01 03:05:28+00:00,63,12,2022-09-01,lula mentiroso e ladrão nunca tive tanta certeza do meu voto 22
Ugy98cnU6tLRKfzqVI14AaABAg,@elberadriano6965,Esse debate está hilário.,1,2022-09-01 03:02:12+00:00,25,4,2022-09-01,esse debate está hilário.
UgwVTzaVypGjzGFcGvV4AaABAg,@andreadmb9744,"O Dávila tá apoiando toda a plataforma de governo do Presidente Bolsonaro. 😉

Obrigada Dávila por mencionar o sucesso do Presidente Bolsonaro 😎",5,2022-09-01 03:00:21+00:00,143,23,2022-09-01,o dávila tá apoiando toda a plataforma de governo do presidente bolsonaro. 😉 obrigada dávila por mencionar o sucesso do presidente bolsonaro 😎
UgwVX0IvvnOjid2fjjF4AaABAg,@GUSTAVOBR_88,"Essa mulher só  tem uma solução pro Brasil,atacar o bolsonaro kkkkkkkkkk",10,2022-09-01 02:59:17+00:00,72,11,2022-09-01,"essa mulher só tem uma solução pro brasil,atacar o bolsonaro kkkkkkkkkk"
UgwBUhzDsq_8PEZqN694AaABAg,@joa1752-i2m,Bolsonaro sai do cercadinho ele fica em choque kkkkkkkkk,0,2022-09-01 02:54:14+00:00,56,9,2022-09-01,bolsonaro sai do cercadinho ele fica em choque kkkkkkkkk
UgxhWTvsUufBczgS3JV4AaABAg,@brunopeixotocorretor,"Lula está mais analfabeto.
Se ganhar o país vai ficar uma merda",2,2022-09-01 02:54:05+00:00,63,12,2022-09-01,lula está mais analfabeto. se ganhar o país vai ficar uma merda
UgwGpkuVXmDpBNiYivF4AaABAg,@darcylonsilva7206,LULADRÃO quer comprar Ciro se for pra segundo turno kkkkkkk,1,2022-09-01 02:53:44+00:00,59,10,2022-09-01,luladrão quer comprar ciro se for pra segundo turno kkkkkkk
UgzjI2ZXExfXeWu86yR4AaABAg,@priscyllac.s.5710,Por que nao fazem uma charge de desenho hahaha ia ficar muito bom,0,2022-09-01 02:49:02+00:00,65,13,2022-09-01,por que nao fazem uma charge de desenho hahaha ia ficar muito bom
UgxdXK2tmQJD1ZbRmf14AaABAg,@wesleysantana4181,O Cachaça Nove Dedos tava tão perdido no debate. Que no dia seguinte correu pro cartório mais próximo pra alterar o nome de registro para : Luis Perdido da Silva .kkkkk,5,2022-09-01 02:48:33+00:00,168,31,2022-09-01,o cachaça nove dedos tava tão perdido no debate. que no dia seguinte correu pro cartório mais próximo pra alterar o nome de registro para : luis perdido da silva .kkkkk
Ugys7gQ4RRj5R01KBEZ4AaABAg,@priscyllac.s.5710,"Obg band, agora so tenho certeza do presidente que o Brasil precisa mesmo.  😏🇧🇷",4,2022-09-01 02:48:31+00:00,79,14,2022-09-01,"obg band, agora so tenho certeza do presidente que o brasil precisa mesmo. 😏🇧🇷"
UgwgXF9ybhucUfdQVm14AaABAg,@darcylonsilva7206,Se tudo tá fora do LUGAR... Esse Ciro MENTIROSO está sendo candidato pra que??? Cabra ruimmmmm!!! Corja grande querendo tirar nosso PRESIDENTE que tem sido referência em todo o MUNDO.... Que Deus continue protegendo JAIR MESSIAS BOLSONARO...🙌🙌,2,2022-09-01 02:45:53+00:00,243,37,2022-09-01,se tudo tá fora do lugar. esse ciro mentiroso está sendo candidato pra que? cabra ruimmmmm! corja grande querendo tirar nosso presidente que tem sido referência em todo o mundo. que deus continue protegendo jair messias bolsonaro.🙌🙌
UgySN_rlTuyJZCb4r6R4AaABAg,@izabelalazo7971,"Temos que escolher bem os candidatos a deputado e senado... na verdade, o Presidente não apita quase nada.",2,2022-09-01 02:43:11+00:00,106,18,2022-09-01,"temos que escolher bem os candidatos a deputado e senado. na verdade, o presidente não apita quase nada."
Ugxx8TMrYncJD3LnuzJ4AaABAg,@ozzy7761,Lula mente fácil,2,2022-09-01 02:41:28+00:00,16,3,2022-09-01,lula mente fácil
UgyKL8w7mCOCTD_U-Gh4AaABAg,@AdolfinhoOficiaI,"Ano eleitoral e antes de votar, pesquisem sobre quem vai seu voto e lembre-se que existe Deputados Federais, DEstadualDeputadois, Senadores e Governadores, não é só Presidente!",0,2022-09-01 02:40:31+00:00,176,26,2022-09-01,"ano eleitoral e antes de votar, pesquisem sobre quem vai seu voto e lembre-se que existe deputados federais, destadualdeputadois, senadores e governadores, não é só presidente!"
UgxOP2d91cO5J6Gy2sV4AaABAg,@analuciagamadesouza9865,Ordem e progresso ! Bolsonaro 2022,6,2022-09-01 02:39:01+00:00,34,6,2022-09-01,ordem e progresso ! bolsonaro 2022
UgwmJC5RzGnfCIIwsa54AaABAg,@joaomoraes4269,Ciro Gomes esteve na casa destes 33 milhões de Brasileiros que ele dis estar passando fome  como ele sabe disso foi pesquisa que falou pra ele de onde ele tirou este argumento  sem fundamento,1,2022-09-01 02:36:42+00:00,191,34,2022-09-01,ciro gomes esteve na casa destes 33 milhões de brasileiros que ele dis estar passando fome como ele sabe disso foi pesquisa que falou pra ele de onde ele tirou este argumento sem fundamento
Ugzg9PywlabOg2uL0V14AaABAg,@claudiatavarestorquato4569,Professor que pague,1,2022-09-01 02:35:04+00:00,19,3,2022-09-01,professor que pague
Ugx9lLPNkL3RSOucLUd4AaABAg,@darcylonsilva7206,"Essa Simone se ganhasse pelas PALAVRAS dela , acredito que SERIA pior que o LADRÃO Lula.... kkkkkk",1,2022-09-01 02:33:35+00:00,98,17,2022-09-01,"essa simone se ganhasse pelas palavras dela , acredito que seria pior que o ladrão lula. kkkkkk"
UgxUhdfIdxkLpMBwQod4AaABAg,@reginaben,"2:12:28 REPARE BEM, REPARE BEM... a cara do ""Cirão da Massa""... Zoeira never die! Impagável! 😅",1,2022-09-01 02:33:19+00:00,94,16,2022-09-01,"2:12:28 repare bem, repare bem. a cara do ""cirão da massa"". zoeira never die! impagável! 😅"
UgxgRwivX7xqESNCLgJ4AaABAg,@andreygustavo7130,O Lula quase derrubou o copo confirmado que ele não está limpo! 3:45:59 😂🤣,51,2022-09-01 02:32:19+00:00,74,14,2022-09-01,o lula quase derrubou o copo confirmado que ele não está limpo! 3:45:59 😂🤣
UgxDH62g-o4sTstt7FN4AaABAg,@reginaben,"2:07:07 Graaaande momento! Que bugada, senhores! 🤣🤣🤣🤣",76,2022-09-01 02:28:10+00:00,53,7,2022-09-01,"2:07:07 graaaande momento! que bugada, senhores! 🤣🤣🤣🤣"
UgyqhOYq99DreQgmIs54AaABAg,@herysaints3401,"O GOVERNO federal junto a outros países doam BILHÕES para a educação no programa FUNED O ministério público deve investigar esses benefícios, gestores e professores,que é  usurpado passam os alunos sem saber ler e as quatro operações matemáticas tao pouco conjugar verbo, pea nao perder o benefício  as ESCOLAS PÚBLICAS onde o ensino e POBRE,estao formando marginais e nao cidadões dignos ,o trafico e a prostituição e a corrupção são as tress molas que move o país. esse bafo de bode investiu sim na Educação para os donos de faculdades particulares  no executivo ,faculdades  pra alunos da rede pública pagar   e as estaduais e federais pra rico frequentar. Nem BOLSINARO,nem LULA todos desde de SARNEY  sempre governou o PAÍS de forma escravista ,como disse CLODOVIL ,Isso é  uma CONSTITUINTE ou uma PROSTITUINTE?",0,2022-09-01 02:27:42+00:00,816,132,2022-09-01,"o governo federal junto a outros países doam bilhões para a educação no programa funed o ministério público deve investigar esses benefícios, gestores e professores,que é usurpado passam os alunos sem saber ler e as quatro operações matemáticas tao pouco conjugar verbo, pea nao perder o benefício as escolas públicas onde o ensino e pobre,estao formando marginais e nao cidadões dignos ,o trafico e a prostituição e a corrupção são as tress molas que move o país. esse bafo de bode investiu sim na educação para os donos de faculdades particulares no executivo ,faculdades pra alunos da rede pública pagar e as estaduais e federais pra rico frequentar. nem bolsinaro,nem lula todos desde de sarney sempre governou o país de forma escravista ,como disse clodovil ,isso é uma constituinte ou uma prostituinte?"
UgzNW2s0CuJzlt8oEqF4AaABAg,@joaomoraes4269,mais se lula fez tudo isso que ele fala porque o país quebrou de tantas roubalheiras e o dinheiro roubado aonde está dele e dos seu comparsas  que mentira e está afinal,0,2022-09-01 02:27:18+00:00,168,32,2022-09-01,mais se lula fez tudo isso que ele fala porque o país quebrou de tantas roubalheiras e o dinheiro roubado aonde está dele e dos seu comparsas que mentira e está afinal
UgyTwWitEHl44yCK88V4AaABAg,@habitusemcampo,Ótimo debate! Parabéns à equipe de jornalismo.,5,2022-09-01 02:24:54+00:00,46,7,2022-09-01,ótimo debate! parabéns à equipe de jornalismo.
UgzS8UDosdsNXdirrgB4AaABAg,@elisregina9233,Esse Felipe está ganhando minha simpatia,4,2022-09-01 02:23:07+00:00,40,6,2022-09-01,esse felipe está ganhando minha simpatia
Ugy3cmec7oJzL4Fx_NV4AaABAg,@lucianarossi510,"Ansiosa pra que outubro chegue,Deus proteja nosso presidente Lula",0,2022-09-01 02:22:11+00:00,65,9,2022-09-01,"ansiosa pra que outubro chegue,deus proteja nosso presidente lula"
UgxSINAC4x_xR1dxTZV4AaABAg,@marcellometeormeteor3848,Ta mentindo  sr .sirio Gomes  sai da caixinha  ..ta faldo profissional  em todas as areias,1,2022-09-01 02:21:48+00:00,90,15,2022-09-01,ta mentindo sr .sirio gomes sai da caixinha .ta faldo profissional em todas as areias
UgyoefOhDLeAIxYNvYR4AaABAg,@albavaleria5182,"Sabem     Desculpem  me  Eu  Nao  Tenho  Cabeca  Para  Nada  Eu  So  Consigo  Pensar  Na    Minha  Filha  e    No  Meu  Netinho  Eu  Fico    Preocupada  Porqie  Eu  Nao  Tenho  Mais  Saude    e   Tenho  Medo  de  Vir  a  obito  Sem  Conseguir  deixar  um  Canto  Para  a  Minha  Filha  e  o  Meu  Netinho  Nem  Conseguir  ajudar  a   Minha  Familia ,, Eu  Tenho  Medo  de  Vir  a  obito  de  Repente  e  Ela Ficar  Com  o  Meu  Netinho  Batendo  Cabecap  Por  ai  Jogada   No  Mundo   Ela  e  Meia  doidinha Nao   Me  ouve   Procuro  oriententa  la  Mas  Ela  e  desocbiente , Eu  Tenho  Medo  de  Nao  deoxar  um  Canto Para Ela,  a  Minha   Familia  Sempre   Foi  e  Sao  Muito  dependente  de  Mim e  ainda  Fazem  Sacanagem  Comigo,  Sabem  o  Italiano  Foi  um  Homem  Muito  Bom  Para  Mim,  Mas  Eu  Vim  Embora  Para  o ,Brasil  deixei  o  Italiano  Pars  la, Eu  Estava  Com uma  irma  dornte  e  Morrendo  No  Brasil  Por  isso  Larguei  Tudo  Para  la.  Ele  o  Italiano  era  Muito  Bonzinho  Para Mim, Ele  Me  dava  Muito  ouro  e  dolares ai  Eu  Fiquei  dura  o  dinheiro  acabou  aqui  No  Brasil , Tudo  era  Eu  Que  Tinha  Que  Fazer ,  Bancar ,  era  Eu  Para  Tudo  ate  Hoje  e  assim  Menos  Que  antes  era  Pior, Enfim  Tive  Que  Vender  Toda  as  Minhas  Joiss,  
Cada  Joia  Linda,  Tive  Qye  Vendrr  Tudo  Vendi  Com  uma  Pena  ,  depois  desse  Italiano  So  o  Meu  Ex  Me   ajudou  Na  Vida,",0,2022-09-01 02:21:21+00:00,1426,238,2022-09-01,"sabem desculpem me eu nao tenho cabeca para nada eu so consigo pensar na minha filha e no meu netinho eu fico preocupada porqie eu nao tenho mais saude e tenho medo de vir a obito sem conseguir deixar um canto para a minha filha e o meu netinho nem conseguir ajudar a minha familia , eu tenho medo de vir a obito de repente e ela ficar com o meu netinho batendo cabecap por ai jogada no mundo ela e meia doidinha nao me ouve procuro oriententa la mas ela e desocbiente , eu tenho medo de nao deoxar um canto para ela, a minha familia sempre foi e sao muito dependente de mim e ainda fazem sacanagem comigo, sabem o italiano foi um homem muito bom para mim, mas eu vim embora para o ,brasil deixei o italiano pars la, eu estava com uma irma dornte e morrendo no brasil por isso larguei tudo para la. ele o italiano era muito bonzinho para mim, ele me dava muito ouro e dolares ai eu fiquei dura o dinheiro acabou aqui no brasil , tudo era eu que tinha que fazer , bancar , era eu para tudo ate hoje e assim menos que antes era pior, enfim tive que vender toda as minhas joiss, cada joia linda, tive qye vendrr tudo vendi com uma pena , depois desse italiano so o meu ex me ajudou na vida,"
